Date/Time,CORE_BOTTOM SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),CORE_MID SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),CORE_TOP SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),DATACENTER_EXTRAWATERHEATC:Heating Coil Heating Rate [W](Hourly),CORE_BOTTOM VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CORE_MID VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CORE_TOP VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CAV_BAS_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_BOT WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_MID WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_TOP WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),CAV_BAS_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_BOT WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_MID WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_TOP WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER BASEMENT:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER BOT:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER MID:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER TOP:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER BASEMENT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER BOT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER MID:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER TOP:Heating Coil Heating Rate [W](Hourly),DATACENTER_EXTRAELECHEATC:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER BASEMENT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER BOT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER MID:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER TOP:Heating Coil Heating Rate [W](Hourly) 
 09/19  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0119902588168,0.0,0.0,0.0,0.0,1914.3280798116487,14025.66923555032,1022.5117460517862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.920348580174,0.0,0.0,0.0,0.0,1904.3833886857329,14077.84147269511,1015.440842790614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  06:00:00,1516185.821274217,15161858.212742169,1516185.821274217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.9907475562806,806.2301382729394,144.26818775620198,274.46325579143407,0.0,0.0,0.0,0.0,2195.37603738019,0.0,0.16901045357768366,0.0,0.0,1828.9165755690963,13767.731858674682,980.0997409312098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  07:00:00,4115361.5148871608,41153615.14887161,4115361.5148871608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.3780024981714,700.1622825507469,160.81792967735317,348.1337950852564,0.0,0.0,0.0,0.0,0.0,373.5257199026051,3434.8204480231158,340.15470292957317,0.0,1771.780668962587,13063.663878784993,913.8475886443403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  08:00:00,7580929.106371084,75809291.06371084,7580929.106371084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128.955389342813,35252.62778886938,2874.6927941331784,0.0,1844.5602423416588,13865.93824726973,1006.9685001057281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  09:00:00,8056963.9952959,80569639.952959,8056963.9952959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.72007558409117,11459.471659266479,84313.06631345513,6618.511783676876,0.0,1946.2324594711416,15252.349702831489,1201.6124784160323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  10:00:00,8229253.978506798,82292539.78506798,8229253.978506798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4082.369430129791,17810.75118680116,130881.13161931596,10042.090549068707,0.0,2003.119895195141,16127.57547849052,1365.786737149462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  11:00:00,9915043.95631646,99150439.5631646,9915043.95631646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13792.132778105779,31239.0217029463,230464.60729328669,18424.805800419548,0.0,2033.2643886730119,16720.324445388636,1505.545357439417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  12:00:00,12026593.83096297,120265938.30962974,12026593.83096297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16408.403495577742,33106.740620615536,259771.99222909637,22811.275375849204,14.75720321374193,2048.044659731478,17085.906999675557,1620.2293688130592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  13:00:00,11401770.10080316,114017701.00803158,11401770.10080316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30515.51104805135,52843.09064102432,422530.0813525165,39871.02054798841,0.0,2059.4538101555137,17329.311385116394,1701.6049431615946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  14:00:00,7172776.295174327,71727762.95174326,7172776.295174327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34318.31004444494,56905.10029560663,455469.37585872397,44469.54956388421,26.746096557987113,2095.7481443119747,18030.88245259425,1816.9792032700453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  15:00:00,6955778.464157365,69557784.64157366,6955778.464157365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30898.493923378734,52778.02378167696,428184.0041298542,43563.90502099235,0.0,2154.4001557988069,19140.09219957631,1960.376904849699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  16:00:00,9290466.303879342,92904663.03879342,9290466.303879342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39392.754861704285,60205.16056200304,503107.68438245568,51898.33170333127,4418.447499678789,2204.5579684772098,20097.3849477787,2065.9288188547996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  17:00:00,5482696.042024227,54826960.420242268,5482696.042024227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24513.753114091276,35325.031214841714,298477.66342720898,30340.059604961018,268.06404158443339,2176.1892593999866,19958.062536539233,2050.2730377752834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  18:00:00,4427960.924227703,44279609.24227703,4427960.924227703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7098.8167310671919,20656.54291816221,196742.4439532447,19680.59732025769,0.9919599183314012,2076.860892548317,18809.99993201399,1920.7690460758848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  19:00:00,3152179.5293211915,31521795.293211909,3152179.5293211915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.615854124052,17036.044009718862,165326.8215449058,16538.67002642844,0.0,1977.446152573344,17402.455179486056,1745.0697114376065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  20:00:00,3583310.666358699,35833106.66358699,3583310.666358699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16136.891598304093,156609.12882376999,15666.007156019625,0.0,1896.4054632628439,16134.861948600597,1575.336091922885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  21:00:00,1722559.0557268547,17225590.557268546,1722559.0557268547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14620.081649121383,141902.96323165266,14193.88325189591,115907.66206839214,1844.9150247297615,15237.861679929543,1445.8308299028786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  22:00:00,1082893.5203174398,10828935.203174394,1082893.5203174398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119165.74272114378,1830.3285540656198,14740.123928367046,1358.4665148838543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  23:00:00,1082989.8723387265,10829898.723387266,1082989.8723387265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79376.07082024675,1903.9175089594235,15150.83823407893,1367.6809479314216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.4762892863692,15388.250474189372,1364.7012166130444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.6007924322342,15338.97339194414,1331.945451362368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.8681398470765,15265.71626202436,1295.1887732843648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118885.1068153204,1950.9852555015312,15127.942140514906,1249.1158612406017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.4259557033031,0.0,0.0,0.0,2.854455365843109,1943.4027404684248,14950.347679064813,1197.292946819707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.985772795151,0.0,0.0,0.0,1.0047216917715048,1919.7017997784399,14801.630543995003,1147.4948880361763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  06:00:00,1517151.3490105877,15171513.490105875,1517151.3490105877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.98157454145177,363.4191779341043,0.0,7.146410195641568,0.0,0.0,0.0,0.0,1320.8920574009722,241.030770128913,2358.9397878006805,234.29900953930579,0.0,1837.9362525442585,14372.926853128736,1081.658076543213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  07:00:00,4117982.233028738,41179822.33028738,4117982.233028738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.58785256659619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.18412688517945,1078.2573163692744,106.10763806753765,4.2195162600596129,1783.0375645361413,13644.489867428327,994.2254207796623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  08:00:00,7585756.745052937,75857567.45052937,7585756.745052937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4469.923130069571,15982.38776351652,117303.9613628647,9557.168803817955,2.10685920475392,1856.0918337449755,14402.660747292726,1079.4274667661333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  09:00:00,8062261.291214405,80622612.91214407,8062261.291214405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14432.202510657014,35442.995791656685,270401.77501828476,21100.081559707836,0.0,1957.925081734491,15725.4294675672,1284.5169226467027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  10:00:00,8234632.979229761,82346329.7922976,8234632.979229761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14773.148035701379,35404.69542219838,263519.1232887974,20886.143278969026,0.0,2018.1398723802168,16620.039148486656,1465.0414576482188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  11:00:00,9922059.13574233,99220591.35742332,9922059.13574233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21049.363195649235,45808.930599198946,353752.36632406039,29825.04183732244,0.0,2054.711256282285,17332.184756238195,1612.0362675582013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  12:00:00,12033271.195712513,120332711.9571251,12033271.195712513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29025.522955883236,55766.813307368226,440767.7484227699,40753.54745125,2.5507301252463465,2074.698000927692,17824.714953570074,1726.28723567954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  13:00:00,11410157.386818618,114101573.86818619,11410157.386818618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43287.961261686694,64571.676930324385,527421.9637608673,51482.32198811985,13818.016609555933,2090.4563678457309,18195.450496150665,1818.6453472154743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  14:00:00,7176269.370467867,71762693.70467866,7176269.370467867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46229.23755600412,68022.57271812707,563416.1009201625,58078.301268938725,22680.042062619465,2122.612992622792,18859.576740055225,1924.1981685193762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  15:00:00,6960041.835998585,69600418.35998586,6960041.835998585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42239.871347138855,64938.61136519324,552601.7352303234,58045.93962093171,7693.195530446396,2171.684229845822,19688.065046534644,2031.3259119060404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  16:00:00,9298005.405692764,92980054.0569276,9298005.405692764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38674.72114195291,60096.107100847934,517481.4614003373,54854.465258814795,0.0,2208.0253382096846,20352.660381372774,2101.160272646453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  17:00:00,5485863.37521524,54858633.752152409,5485863.37521524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22997.525386898677,34452.54350254906,292530.05872838656,30802.186846901222,11.194240898877771,2162.2883498977205,19924.23054640711,2053.3088858948328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  18:00:00,4430822.513132647,44308225.13132647,4430822.513132647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6171.737099071659,20373.338374862502,194898.59127279148,19500.622409085845,0.0,2044.3167546754176,18573.536750016665,1900.3225979655702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  19:00:00,3154808.044522946,31548080.445229453,3154808.044522946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13382.517095097688,129708.17578262244,12973.21670111171,0.0,1956.5591809317978,17285.53712721478,1738.4871881390002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  20:00:00,3584968.013603647,35849680.136036459,3584968.013603647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11381.359952606692,110500.42036715681,11050.575817140727,0.0,1889.6387765139892,16200.32439965807,1588.2067772083272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  21:00:00,1717248.7707305912,17172487.70730591,1717248.7707305912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9869.374019429411,95841.78331568827,9583.136207034147,0.0,1841.2486226640652,15359.438887603834,1461.257310401935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  22:00:00,1083135.0538266078,10831350.538266078,1083135.0538266078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.4906870494827,14872.603452958998,1370.0283059072434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  23:00:00,1083679.5350075626,10836795.350075627,1083679.5350075626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.7122668239818,15199.742092756045,1363.7347500300137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/20  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.779067045038835,1933.6269593592859,15372.290588717302,1346.3312196286107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2366603537284629,1945.2116548750949,15368.330434212929,1314.1788365281469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.564348613796231,1946.9610927435563,15314.222958217564,1277.9217442334919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.8182936927058,15259.2974657089,1241.3433461592406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.5225229916283,0.0,0.0,0.0,99124.36581916905,1944.3392651428006,15163.810193135238,1200.4982944156857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.9967135607822,0.0,0.0,0.0,19833.48013784346,1923.522223414957,15081.376958228624,1160.8150758956656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  06:00:00,1518132.7283496778,15181327.283496779,1518132.7283496778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.10400842254905,126.57295727746915,0.0,15.81419990952392,0.0,0.0,0.0,0.0,881.6492083937691,0.0,0.0,0.0,3.8197631618165874,1840.2215825383499,14673.00364414466,1098.178408735906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  07:00:00,4120645.9769491248,41206459.76949125,4120645.9769491248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.950640101786317,0.0,0.0,44.11132480381241,0.0,0.0,0.0,0.0,0.0,322.42430497905885,2857.9040748227569,282.4276104572232,0.0,1780.31539711775,13881.301659638273,1002.0143870280799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  08:00:00,7590663.641748387,75906636.41748387,7590663.641748387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.4576813496442,12785.597551755598,97818.72335391406,7477.625772059618,0.34914230632270956,1852.3908656369402,14602.551350196823,1086.7631042417123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  09:00:00,8067638.801714788,80676388.0171479,8067638.801714788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12125.875818081475,29443.985123311544,238434.45616231278,18446.957559062168,0.0,1950.372028069578,15828.175176661134,1292.7644566286838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  10:00:00,8240090.6344326869,82400906.34432687,8240090.6344326869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20586.542666483725,39725.65474588435,322218.7836235221,26365.25879786848,14.794871746255283,2008.5709518678435,16628.04903884722,1474.4646864931147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  11:00:00,9928844.657735665,99288446.57735667,9928844.657735665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24064.159006008453,44184.24288408753,369957.2560154162,33000.27438413122,0.0,2042.4506158926072,17225.567734368997,1624.7471249294093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/21  12:00:00,12040463.201323923,120404632.01323922,12040463.201323923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29006.442126738217,47736.72147911053,403697.315620011,38887.67686404151,13.246889769863435,2060.422337780572,17621.54901798415,1732.1350223643306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
