Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 10/09  13:00:00,347867932.8044481,691307517.4197934 
 10/09  14:00:00,348048430.42693057,691307517.4197934 
 10/09  15:00:00,348544601.17622008,691307517.4197934 
 10/09  16:00:00,243597081.1088944,479754243.47684499 
 10/09  17:00:00,244228172.55221633,479754243.47684499 
 10/09  18:00:00,245447075.4706173,479754243.47684499 
 10/09  19:00:00,245515387.65196867,479754243.47684499 
 10/09  20:00:00,245515387.65196867,479754243.47684499 
 10/09  21:00:00,245515387.65196867,479754243.47684499 
 10/09  22:00:00,245515387.65196867,479754243.47684499 
 10/09  23:00:00,245515387.65196867,479754243.47684499 
 10/09  24:00:00,245515387.65196867,479754243.47684499 
 10/10  01:00:00,263820706.4686827,530029939.0677935 
 10/10  02:00:00,263820706.4686827,530029939.0677935 
 10/10  03:00:00,263820706.4686827,530029939.0677935 
 10/10  04:00:00,263820706.4686827,530029939.0677935 
 10/10  05:00:00,263820706.4686827,530029939.0677935 
 10/10  06:00:00,263820706.4686827,530029939.0677935 
 10/10  07:00:00,394060608.211721,963413257.5306101 
 10/10  08:00:00,699692073.4219235,1236853616.8250707 
 10/10  09:00:00,695657904.1987043,1236853616.8250707 
 10/10  10:00:00,695253096.7043707,1236853616.8250707 
 10/10  11:00:00,695253096.7043707,1236853616.8250707 
 10/10  12:00:00,695253096.7043707,1236853616.8250707 
 10/10  13:00:00,694644806.9349102,1236853616.8250707 
 10/10  14:00:00,694137898.793693,1236853616.8250707 
 10/10  15:00:00,694369967.1654562,1236853616.8250707 
 10/10  16:00:00,322425235.15746966,826693077.8833808 
 10/10  17:00:00,324631223.29661878,826693077.8833808 
 10/10  18:00:00,328109185.7744162,826693077.8833808 
 10/10  19:00:00,328166048.16519817,826693077.8833808 
 10/10  20:00:00,328166048.16519817,826693077.8833808 
 10/10  21:00:00,328166048.16519817,826693077.8833808 
 10/10  22:00:00,337041981.7355389,791858908.6016902 
 10/10  23:00:00,263820706.4686827,530029939.0677935 
 10/10  24:00:00,263820706.4686827,530029939.0677935 
 10/11  01:00:00,263820706.4686827,530029939.0677935 
 10/11  02:00:00,263820706.4686827,530029939.0677935 
 10/11  03:00:00,263820706.4686827,530029939.0677935 
 10/11  04:00:00,263820706.4686827,530029939.0677935 
 10/11  05:00:00,263820706.4686827,530029939.0677935 
 10/11  06:00:00,263820706.4686827,530029939.0677935 
 10/11  07:00:00,394433375.5553312,963413257.5306101 
 10/11  08:00:00,699972490.6915331,1236853616.8250707 
 10/11  09:00:00,696343128.9626473,1236853616.8250707 
 10/11  10:00:00,695253096.7043707,1236853616.8250707 
 10/11  11:00:00,695253096.7043707,1236853616.8250707 
 10/11  12:00:00,695253096.7043707,1236853616.8250707 
 10/11  13:00:00,694644806.9349102,1236853616.8250707 
 10/11  14:00:00,694036517.1654495,1236853616.8250707 
 10/11  15:00:00,694203242.1654528,1236853616.8250707 
 10/11  16:00:00,322354831.2489673,826693077.8833808 
 10/11  17:00:00,324637516.3610085,826693077.8833808 
 10/11  18:00:00,328142979.6504974,826693077.8833808 
 10/11  19:00:00,328166048.16519817,826693077.8833808 
 10/11  20:00:00,328166048.16519817,826693077.8833808 
 10/11  21:00:00,328166048.16519817,826693077.8833808 
 10/11  22:00:00,337041981.7355389,791858908.6016902 
 10/11  23:00:00,263820706.4686827,530029939.0677935 
 10/11  24:00:00,263820706.4686827,530029939.0677935 
 10/12  01:00:00,263820706.4686827,530029939.0677935 
 10/12  02:00:00,263820706.4686827,530029939.0677935 
 10/12  03:00:00,263820706.4686827,530029939.0677935 
 10/12  04:00:00,263820706.4686827,530029939.0677935 
 10/12  05:00:00,263820706.4686827,530029939.0677935 
 10/12  06:00:00,263820706.4686827,530029939.0677935 
 10/12  07:00:00,393639398.52856937,963413257.5306101 
 10/12  08:00:00,700927045.5078466,1236853616.8250707 
 10/12  09:00:00,696522883.6226534,1236853616.8250707 
 10/12  10:00:00,695861386.473831,1236853616.8250707 
 10/12  11:00:00,695861386.473831,1236853616.8250707 
 10/12  12:00:00,695586546.7043772,1236853616.8250707 
 10/12  13:00:00,696253446.7043904,1236853616.8250707 
 10/12  14:00:00,695341012.0501998,1236853616.8250707 
 10/12  15:00:00,695036867.1654694,1236853616.8250707 
 10/12  16:00:00,323106582.6284743,826693077.8833808 
 10/12  17:00:00,323975685.4046477,826693077.8833808 
 10/12  18:00:00,327814708.08693608,826693077.8833808 
 10/12  19:00:00,328166048.16519817,826693077.8833808 
 10/12  20:00:00,328166048.16519817,826693077.8833808 
 10/12  21:00:00,328166048.16519817,826693077.8833808 
 10/12  22:00:00,337041981.7355389,791858908.6016902 
 10/12  23:00:00,263820706.4686827,530029939.0677935 
 10/12  24:00:00,263820706.4686827,530029939.0677935 
 10/13  01:00:00,263820706.4686827,530029939.0677935 
 10/13  02:00:00,263820706.4686827,530029939.0677935 
 10/13  03:00:00,263820706.4686827,530029939.0677935 
 10/13  04:00:00,263820706.4686827,530029939.0677935 
 10/13  05:00:00,263820706.4686827,530029939.0677935 
 10/13  06:00:00,263820706.4686827,530029939.0677935 
 10/13  07:00:00,393677856.1442844,963413257.5306101 
 10/13  08:00:00,699922159.3867314,1236853616.8250707 
 10/13  09:00:00,696242466.3530439,1236853616.8250707 
 10/13  10:00:00,695861386.473831,1236853616.8250707 
 10/13  11:00:00,695253096.7043707,1236853616.8250707 
 10/13  12:00:00,695253096.7043707,1236853616.8250707 
 10/13  13:00:00,695919996.7043837,1236853616.8250707 
 10/13  14:00:00,695341012.0501998,1236853616.8250707 
 10/13  15:00:00,695036867.1654694,1236853616.8250707 
 10/13  16:00:00,322710256.69979456,826693077.8833808 
 10/13  17:00:00,323905281.4961453,826693077.8833808 
 10/13  18:00:00,327888587.2521985,826693077.8833808 
 10/13  19:00:00,328166048.16519817,826693077.8833808 
 10/13  20:00:00,328166048.16519817,826693077.8833808 
 10/13  21:00:00,328166048.16519817,826693077.8833808 
 10/13  22:00:00,337041981.7355389,791858908.6016902 
 10/13  23:00:00,263820706.4686827,530029939.0677935 
 10/13  24:00:00,263820706.4686827,530029939.0677935 
 10/14  01:00:00,263820706.4686827,530029939.0677935 
 10/14  02:00:00,263820706.4686827,530029939.0677935 
 10/14  03:00:00,263820706.4686827,530029939.0677935 
 10/14  04:00:00,263820706.4686827,530029939.0677935 
 10/14  05:00:00,263820706.4686827,530029939.0677935 
 10/14  06:00:00,263820706.4686827,530029939.0677935 
 10/14  07:00:00,293449056.16328576,689972898.2361503 
 10/14  08:00:00,491965774.95579817,895053167.7069953 
 10/14  09:00:00,489977611.6538891,895053167.7069953 
 10/14  10:00:00,489480689.88267228,895053167.7069953 
 10/14  11:00:00,489435631.3812308,895053167.7069953 
 10/14  12:00:00,489583831.3812337,895053167.7069953 
 10/14  13:00:00,490324831.3812483,895053167.7069953 
 10/14  14:00:00,489964363.36971619,895053167.7069953 
 10/14  15:00:00,489784129.3639501,895053167.7069953 
 10/14  16:00:00,491082416.5139032,895053167.7069953 
 10/14  17:00:00,492433432.2289291,895053167.7069953 
 10/14  18:00:00,260777264.47913618,530029939.0677935 
 10/14  19:00:00,263820706.4686827,530029939.0677935 
 10/14  20:00:00,263820706.4686827,530029939.0677935 
 10/14  21:00:00,263820706.4686827,530029939.0677935 
 10/14  22:00:00,263820706.4686827,530029939.0677935 
 10/14  23:00:00,263820706.4686827,530029939.0677935 
 10/14  24:00:00,263820706.4686827,530029939.0677935 
 10/15  01:00:00,245515387.65196867,479754243.47684499 
 10/15  02:00:00,245515387.65196867,479754243.47684499 
 10/15  03:00:00,245515387.65196867,479754243.47684499 
 10/15  04:00:00,245515387.65196867,479754243.47684499 
 10/15  05:00:00,245515387.65196867,479754243.47684499 
 10/15  06:00:00,245515387.65196867,479754243.47684499 
 10/15  07:00:00,245131969.2621971,479754243.47684499 
 10/15  08:00:00,348728158.0934378,691307517.4197934 
 10/15  09:00:00,348059591.2174946,691307517.4197934 
 10/15  10:00:00,347941033.0328506,691307517.4197934 
 10/15  11:00:00,347901726.6805293,691307517.4197934 
 10/15  12:00:00,348442955.9312603,691307517.4197934 
 10/15  13:00:00,348679776.6805447,691307517.4197934 
 10/15  14:00:00,348578395.0523013,691307517.4197934 
 10/15  15:00:00,348544601.17622008,691307517.4197934 
 10/15  16:00:00,243693151.01283337,479754243.47684499 
 10/15  17:00:00,244366344.91939558,479754243.47684499 
 10/15  18:00:00,245466976.87061794,479754243.47684499 
 10/15  19:00:00,245515387.65196867,479754243.47684499 
 10/15  20:00:00,245515387.65196867,479754243.47684499 
 10/15  21:00:00,245515387.65196867,479754243.47684499 
 10/15  22:00:00,245515387.65196867,479754243.47684499 
 10/15  23:00:00,245515387.65196867,479754243.47684499 
 10/15  24:00:00,245515387.65196867,479754243.47684499 
 10/16  01:00:00,263820706.4686827,530029939.0677935 
 10/16  02:00:00,263820706.4686827,530029939.0677935 
 10/16  03:00:00,263820706.4686827,530029939.0677935 
 10/16  04:00:00,263820706.4686827,530029939.0677935 
 10/16  05:00:00,263820706.4686827,530029939.0677935 
 10/16  06:00:00,263820706.4686827,530029939.0677935 
 10/16  07:00:00,394177948.05922499,963413257.5306101 
 10/16  08:00:00,699972490.6915331,1236853616.8250707 
 10/16  09:00:00,696241747.334404,1236853616.8250707 
 10/16  10:00:00,695253096.7043707,1236853616.8250707 
 10/16  11:00:00,695253096.7043707,1236853616.8250707 
 10/16  12:00:00,695253096.7043707,1236853616.8250707 
 10/16  13:00:00,695318440.0761306,1236853616.8250707 
 10/16  14:00:00,695341012.0501998,1236853616.8250707 
 10/16  15:00:00,695036867.1654694,1236853616.8250707 
 10/16  16:00:00,322617631.69979277,826693077.8833808 
 10/16  17:00:00,324045953.51631906,826693077.8833808 
 10/16  18:00:00,327968518.1576812,826693077.8833808 
 10/16  19:00:00,328166048.16519817,826693077.8833808 
 10/16  20:00:00,328166048.16519817,826693077.8833808 
 10/16  21:00:00,328166048.16519817,826693077.8833808 
 10/16  22:00:00,337041981.7355389,791858908.6016902 
 10/16  23:00:00,263820706.4686827,530029939.0677935 
 10/16  24:00:00,263820706.4686827,530029939.0677935 
 10/17  01:00:00,263820706.4686827,530029939.0677935 
 10/17  02:00:00,263820706.4686827,530029939.0677935 
 10/17  03:00:00,263820706.4686827,530029939.0677935 
 10/17  04:00:00,263820706.4686827,530029939.0677935 
 10/17  05:00:00,263820706.4686827,530029939.0677935 
 10/17  06:00:00,263820706.4686827,530029939.0677935 
 10/17  07:00:00,394046865.4435081,963413257.5306101 
 10/17  08:00:00,699550487.8413279,1236853616.8250707 
 10/17  09:00:00,696242466.3530439,1236853616.8250707 
 10/17  10:00:00,695658623.2173443,1236853616.8250707 
 10/17  11:00:00,695253096.7043707,1236853616.8250707 
 10/17  12:00:00,695253096.7043707,1236853616.8250707 
 10/17  13:00:00,695485165.0761337,1236853616.8250707 
 10/17  14:00:00,695341012.0501998,1236853616.8250707 
 10/17  15:00:00,695036867.1654694,1236853616.8250707 
 10/17  16:00:00,322727038.2048338,826693077.8833808 
 10/17  17:00:00,324116357.4248214,826693077.8833808 
 10/17  18:00:00,327968518.1576812,826693077.8833808 
 10/17  19:00:00,328166048.16519817,826693077.8833808 
 10/17  20:00:00,328166048.16519817,826693077.8833808 
 10/17  21:00:00,328166048.16519817,826693077.8833808 
 10/17  22:00:00,337041981.7355389,791858908.6016902 
 10/17  23:00:00,263820706.4686827,530029939.0677935 
 10/17  24:00:00,263820706.4686827,530029939.0677935 
 10/18  01:00:00,263820706.4686827,530029939.0677935 
 10/18  02:00:00,263820706.4686827,530029939.0677935 
 10/18  03:00:00,263820706.4686827,530029939.0677935 
 10/18  04:00:00,263820706.4686827,530029939.0677935 
 10/18  05:00:00,263820706.4686827,530029939.0677935 
 10/18  06:00:00,263820706.4686827,530029939.0677935 
 10/18  07:00:00,395246326.7694417,963413257.5306101 
 10/18  08:00:00,702936372.7910166,1236853616.8250707 
 10/18  09:00:00,696241747.334404,1236853616.8250707 
 10/18  10:00:00,695253096.7043707,1236853616.8250707 
 10/18  11:00:00,695253096.7043707,1236853616.8250707 
 10/18  12:00:00,695253096.7043707,1236853616.8250707 
 10/18  13:00:00,694746188.5631536,1236853616.8250707 
 10/18  14:00:00,694137898.793693,1236853616.8250707 
 10/18  15:00:00,694870142.1654661,1236853616.8250707 
 10/18  16:00:00,322557716.23193988,826693077.8833808 
 10/18  17:00:00,324928766.1706264,826693077.8833808 
 10/18  18:00:00,328149271.06359758,826693077.8833808 
 10/18  19:00:00,328166048.16519817,826693077.8833808 
 10/18  20:00:00,328166048.16519817,826693077.8833808 
 10/18  21:00:00,328166048.16519817,826693077.8833808 
 10/18  22:00:00,337041981.7355389,791858908.6016902 
 10/18  23:00:00,263820706.4686827,530029939.0677935 
 10/18  24:00:00,263820706.4686827,530029939.0677935 
 10/19  01:00:00,263820706.4686827,530029939.0677935 
 10/19  02:00:00,263820706.4686827,530029939.0677935 
 10/19  03:00:00,263820706.4686827,530029939.0677935 
 10/19  04:00:00,263820706.4686827,530029939.0677935 
 10/19  05:00:00,263820706.4686827,530029939.0677935 
 10/19  06:00:00,263820706.4686827,530029939.0677935 
 10/19  07:00:00,395153701.76943996,963413257.5306101 
 10/19  08:00:00,702810534.433636,1236853616.8250707 
 10/19  09:00:00,696885089.2625656,1236853616.8250707 
 10/19  10:00:00,695506191.2656591,1236853616.8250707 
 10/19  11:00:00,695253096.7043707,1236853616.8250707 
 10/19  12:00:00,695253096.7043707,1236853616.8250707 
 10/19  13:00:00,695050333.4478839,1236853616.8250707 
 10/19  14:00:00,695478431.9349268,1236853616.8250707 
 10/19  15:00:00,695238937.8239486,1236853616.8250707 
 10/19  16:00:00,323214879.9330345,826693077.8833808 
 10/19  17:00:00,326476380.44700589,826693077.8833808 
 10/19  18:00:00,328166048.16519817,826693077.8833808 
 10/19  19:00:00,328166048.16519817,826693077.8833808 
 10/19  20:00:00,328166048.16519817,826693077.8833808 
 10/19  21:00:00,328166048.16519817,826693077.8833808 
 10/19  22:00:00,337041981.7355389,791858908.6016902 
 10/19  23:00:00,263820706.4686827,530029939.0677935 
 10/19  24:00:00,263820706.4686827,530029939.0677935 
 10/20  01:00:00,263820706.4686827,530029939.0677935 
 10/20  02:00:00,263820706.4686827,530029939.0677935 
 10/20  03:00:00,263820706.4686827,530029939.0677935 
 10/20  04:00:00,263820706.4686827,530029939.0677935 
 10/20  05:00:00,263820706.4686827,530029939.0677935 
 10/20  06:00:00,263820706.4686827,530029939.0677935 
 10/20  07:00:00,395349440.21009317,963413257.5306101 
 10/20  08:00:00,704854490.1597582,1236853616.8250707 
 10/20  09:00:00,696673877.5370585,1236853616.8250707 
 10/20  10:00:00,695253096.7043707,1236853616.8250707 
 10/20  11:00:00,695253096.7043707,1236853616.8250707 
 10/20  12:00:00,695253096.7043707,1236853616.8250707 
 10/20  13:00:00,694644806.9349102,1236853616.8250707 
 10/20  14:00:00,694239280.4219364,1236853616.8250707 
 10/20  15:00:00,694870142.1654661,1236853616.8250707 
 10/20  16:00:00,322743819.70987316,826693077.8833808 
 10/20  17:00:00,325157864.51196309,826693077.8833808 
 10/20  18:00:00,328149271.06359758,826693077.8833808 
 10/20  19:00:00,328166048.16519817,826693077.8833808 
 10/20  20:00:00,328166048.16519817,826693077.8833808 
 10/20  21:00:00,328166048.16519817,826693077.8833808 
 10/20  22:00:00,337041981.7355389,791858908.6016902 
 10/20  23:00:00,263820706.4686827,530029939.0677935 
 10/20  24:00:00,263820706.4686827,530029939.0677935 
 10/21  01:00:00,263820706.4686827,530029939.0677935 
 10/21  02:00:00,263820706.4686827,530029939.0677935 
 10/21  03:00:00,263820706.4686827,530029939.0677935 
 10/21  04:00:00,263820706.4686827,530029939.0677935 
 10/21  05:00:00,263820706.4686827,530029939.0677935 
 10/21  06:00:00,263820706.4686827,530029939.0677935 
 10/21  07:00:00,294421430.0552151,689972898.2361503 
 10/21  08:00:00,494229029.39135208,895053167.7069953 
 10/21  09:00:00,490348518.2294087,895053167.7069953 
 10/21  10:00:00,489637915.2919576,895053167.7069953 
 10/21  11:00:00,489435631.3812308,895053167.7069953 
 10/21  12:00:00,489435631.3812308,895053167.7069953 
 10/21  13:00:00,489165280.3725816,895053167.7069953 
 10/21  14:00:00,489075163.36969867,895053167.7069953 
 10/21  15:00:00,489384280.04404619,895053167.7069953 
 10/21  16:00:00,493220018.477592,895053167.7069953 
 10/21  17:00:00,497721431.60878446,895053167.7069953 
 10/21  18:00:00,260862061.9452358,530029939.0677935 
 10/21  19:00:00,263820706.4686827,530029939.0677935 
 10/21  20:00:00,263820706.4686827,530029939.0677935 
 10/21  21:00:00,263820706.4686827,530029939.0677935 
 10/21  22:00:00,263820706.4686827,530029939.0677935 
 10/21  23:00:00,263820706.4686827,530029939.0677935 
 10/21  24:00:00,263820706.4686827,530029939.0677935 
 10/22  01:00:00,245515387.65196867,479754243.47684499 
 10/22  02:00:00,245515387.65196867,479754243.47684499 
 10/22  03:00:00,245515387.65196867,479754243.47684499 
 10/22  04:00:00,245515387.65196867,479754243.47684499 
 10/22  05:00:00,245515387.65196867,479754243.47684499 
 10/22  06:00:00,245515387.65196867,479754243.47684499 
 10/22  07:00:00,245515387.65196867,479754243.47684499 
 10/22  08:00:00,350823522.7860226,691307517.4197934 
 10/22  09:00:00,348292380.4494858,691307517.4197934 
 10/22  10:00:00,347992622.62027236,691307517.4197934 
 10/22  11:00:00,347901726.6805293,691307517.4197934 
 10/22  12:00:00,347901726.6805293,691307517.4197934 
 10/22  13:00:00,347890462.0551689,691307517.4197934 
 10/22  14:00:00,347958143.1380223,691307517.4197934 
 10/22  15:00:00,349289089.90904667,691307517.4197934 
 10/22  16:00:00,244354215.44257755,479754243.47684499 
